X,Y,FID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Weekdays_O,Weekdays_1,Saturdays_,Saturdays1,Sundays_On,Sundays_Of
-8365383.77209683,4865842.44703765,3930,Bus,APC,23,Southbound,16097,Germantown Av & Glenwood Av,39.999313,-75.147521,22,37,18,23,13,16
-8376992.94783319,4862241.01220403,3931,Bus,APC,31,Eastbound,21490,Lansdowne Av & 66th St - FS,39.974525,-75.251808,60,16,28,14,19,6
-8365314.19741508,4865619.09914717,3932,Bus,APC,23,Southbound,16098,Germantown Av & Indiana Av,39.997776,-75.146896,33,34,18,26,19,25
-8376726.22633324,4862284.7364916,3933,Bus,APC,31,Eastbound,21491,Lansdowne Av & 65th St,39.974826,-75.249412,13,8,12,5,3,4
-8365343.02916319,4865398.3718509,3934,Bus,APC,23,Southbound,16099,Germantown Av & Cambria St,39.996257,-75.147155,37,29,26,21,20,13
-8376528.30027861,4862313.64401669,3935,Bus,APC,31,Eastbound,21492,Lansdowne Av & 64th St,39.975025,-75.247634,20,9,12,3,6,2
-8365387.22300104,4865180.55558616,3936,Bus,APC,23,Southbound,16100,Germantown Av & Somerset St,39.994758,-75.147552,36,50,23,43,14,25
-8376315.12345375,4862347.92641686,3937,Bus,APC,31,Eastbound,21493,Lansdowne Av & 63rd St,39.975261,-75.245719,38,32,30,23,19,12
-8365478.95026146,4864721.68946711,3938,Bus,APC,23,Southbound,16101,Germantown Av & Huntingdon St,39.9916,-75.148376,80,72,62,54,34,29
-8376273.60128368,4862141.21696007,3939,Bus,APC,31,Eastbound,21494,63rd St & Media St,39.973838,-75.245346,22,6,9,6,12,1
-8365483.1804021,4864504.32394242,3940,Bus,APC,23,Southbound,16102,10th St & Cumberland St,39.990104,-75.148414,24,19,16,12,5,16
-8376297.31233522,4861426.41019266,3941,Bus,APC,31,Eastbound,21495,63rd St & Callowhill St,39.968917,-75.245559,43,2,23,4,15,4
-8365520.58375101,4864284.34790395,3942,Bus,APC,23,Southbound,16103,10th St & York St,39.98859,-75.14875,21,16,8,11,6,8
-8376332.15533584,4861207.08333929,3943,Bus,APC,31,Eastbound,21496,63rd St & Vine St,39.967407,-75.245872,27,3,17,6,8,5
-8365555.42675163,4864070.91478311,3944,Bus,APC,23,Southbound,16104,10th St & Dauphin St,39.987121,-75.149063,27,38,18,17,16,17
-8376367.77757289,4860985.43741458,3945,Bus,APC,31,Eastbound,21497,63rd St & Race St,39.965881,-75.246192,15,6,10,2,7,2
-8365594.4998929,4863837.58198696,3946,Bus,APC,23,Southbound,16105,10th St & Susquehanna Av,39.985515,-75.149414,28,52,22,50,24,26
-8376402.62057351,4860763.79643726,3947,Bus,APC,31,Eastbound,21498,63rd St & Arch St,39.964355,-75.246505,7,4,3,0,0,0
-8365950.27698548,4863858.06739885,3948,Bus,APC,23,Southbound,16108,12th St & Susquehanna Av - FS,39.985656,-75.15261,46,39,33,26,24,20
-8372713.27000964,4860284.51110845,3949,Bus,APC,31,Eastbound,21505,46th St & Mandela Way,39.961055,-75.213363,3,5,5,4,1,1
-8365982.55963781,4863662.51334752,3950,Bus,APC,23,Southbound,16109,12th St & Diamond St,39.98431,-75.1529,19,9,18,12,15,6
-8372667.40637943,4860535.47945005,3951,Bus,APC,31,Eastbound,21506,46th St & Haverford Av - FS,39.962783,-75.212951,13,23,6,12,6,7
-8366014.84229013,4863451.27280947,3952,Bus,APC,23,Southbound,16110,12th St & Norris St,39.982856,-75.15319,40,30,17,15,16,13
-8372687.77784625,4860747.23892194,3953,Bus,APC,31,Eastbound,21507,46th St & Fairmount Av,39.964241,-75.213134,19,21,10,18,8,5
-8366046.23438654,4863237.4217683,3954,Bus,APC,23,Southbound,16111,12th St & Berks St,39.981384,-75.153472,56,27,13,15,7,9
-8372438.97878433,4860779.91825501,3955,Bus,APC,31,Eastbound,21508,Fairmount Av & 44th St,39.964466,-75.210899,16,15,9,5,2,5
-8366091.31878031,4863013.98721877,3956,Bus,APC,23,Southbound,16112,12th St & Montgomery Av,39.979846,-75.153877,23,25,18,11,17,9
-8366128.61080973,4862785.18266769,3957,Bus,APC,23,Southbound,16113,12th St & Cecil B Moore Av,39.978271,-75.154212,82,130,56,79,42,57
-8372277.56552267,4860795.31388918,3958,Bus,APC,31,Eastbound,21509,Fairmount Av & 43rd St,39.964572,-75.209449,6,7,2,4,0,1
-8366163.45381035,4862586.74438759,3959,Bus,APC,23,Southbound,16114,12th St & Oxford St,39.976905,-75.154525,23,21,10,14,12,14
-8372048.24737164,4860818.11690064,3960,Bus,APC,31,Eastbound,21510,Fairmount Av & 42nd St,39.964729,-75.207389,7,8,5,8,3,4
-8366195.73646268,4862380.61101878,3961,Bus,APC,23,Southbound,16115,12th St & Jefferson St,39.975486,-75.154815,30,21,25,8,15,16
-8371528.49666912,4860872.43766119,3962,Bus,APC,31,Eastbound,21511,Fairmount Av & 40th St,39.965103,-75.20272,16,22,10,22,5,9
-8366230.57946329,4862182.76187425,3963,Bus,APC,23,Southbound,16116,12th St & Master St,39.974124,-75.155128,28,25,23,14,12,11
-8371242.2942583,4860913.97726682,3964,Bus,APC,31,Eastbound,21512,Fairmount Av & 39th St,39.965389,-75.200149,20,21,13,14,9,12
-8366262.86211562,4861998.28054138,3965,Bus,APC,23,Southbound,16117,12th St & Thompson St,39.972854,-75.155418,38,20,22,23,13,13
-8370994.27443281,4860949.41678801,3966,Bus,APC,31,Eastbound,21513,Fairmount Av & 38th St,39.965633,-75.197921,24,15,11,4,9,10
-8366346.12909474,4861500.19806425,3967,Bus,APC,23,Southbound,16118,12th St & Poplar St,39.969425,-75.156166,33,27,18,16,17,11
-8370831.1913788,4860973.81784335,3968,Bus,APC,31,Eastbound,21514,Fairmount Av & 37th St,39.965801,-75.196456,36,35,22,15,13,14
-8366374.07028693,4861323.42764293,3969,Bus,APC,23,Southbound,16119,12th St & Parrish St,39.968208,-75.156417,32,31,14,26,12,15
-8370810.81991198,4860829.73628968,3970,Bus,APC,31,Eastbound,21515,37th St & Wallace St,39.964809,-75.196273,22,14,10,9,8,7
-8366397.00210203,4861184.86042511,3971,Bus,APC,23,Southbound,16120,12th St & Brown St,39.967254,-75.156623,21,19,13,8,10,11
-8370787.88809688,4860658.49692005,3972,Bus,APC,31,Eastbound,21516,37th St & Haverford Av,39.96363,-75.196067,23,10,12,8,7,4
-8366420.82447306,4861041.93777351,3973,Bus,APC,23,Southbound,16121,12th St & Fairmount Av,39.96627,-75.156837,47,41,33,23,14,26
-8370762.39593349,4860493.94142772,3974,Bus,APC,31,Eastbound,21517,37th St & Spring Garden St,39.962497,-75.195838,36,11,21,3,14,3
-8366459.0070584,4860809.25712564,3975,Bus,APC,23,Southbound,16122,12th St & Wallace St,39.964668,-75.15718,32,18,20,16,19,11
-8370748.03571917,4860386.46623227,3976,Bus,APC,31,Eastbound,21518,37th St & Hamilton St,39.961757,-75.195709,8,2,8,0,3,0
-8366498.9707556,4860579.77718279,3977,Bus,APC,23,Southbound,16123,12th St & Green St,39.963088,-75.157539,46,19,33,12,20,10
-8370692.82125174,4860262.435493,3978,Bus,APC,31,Eastbound,21519,Baring St & 37th St - FS,39.960903,-75.195213,10,4,5,1,3,1
-8366517.67243005,4860460.68208755,3979,Bus,APC,23,Southbound,16124,12th St & Ridge Av,39.962268,-75.157707,34,72,24,44,12,34
-8370567.92078307,4860284.51110845,3980,Bus,APC,31,Eastbound,21520,Baring St & 36th St,39.961055,-75.194091,9,1,4,1,3,1
-8366546.50417817,4860293.37041529,3981,Bus,APC,23,Southbound,16125,12th St & Buttonwood St,39.961116,-75.157966,4,4,5,6,4,3
-8370418.53002642,4860306.15106859,3982,Bus,APC,31,Eastbound,21521,Baring St & 35th St,39.961204,-75.192749,8,5,3,5,4,1
-8366570.32654919,4860136.66351492,3983,Bus,APC,23,Southbound,16126,12th St & Noble St,39.960037,-75.15818,23,15,6,5,5,4
-8370253.66586056,4860329.38866219,3984,Bus,APC,31,Eastbound,21522,Baring St & 34th St,39.961364,-75.191268,28,9,28,2,15,1
-8366591.47725244,4860021.34972918,3985,Bus,APC,23,Southbound,16127,12th St & Callowhill St,39.959243,-75.15837,9,31,0,11,4,13
-8370222.27376416,4860170.93839954,3986,Bus,APC,31,Eastbound,21523,34th St & Powelton Av,39.960273,-75.190986,8,1,3,1,1,1
-8366627.21080899,4859815.26961049,3987,Bus,APC,23,Southbound,16128,12th St & Vine St,39.957824,-75.158691,2,20,3,15,2,8
-8370218.0436235,4859962.09581095,3988,Bus,APC,31,Eastbound,21524,34th St & Race St,39.958835,-75.190948,8,2,2,2,1,3
-8366673.96499512,4859533.82248761,3989,Bus,APC,23,Southbound,16129,12th St & Race St,39.955886,-75.159111,23,80,15,80,7,60
-8370248.65648348,4859759.93804468,3990,Bus,APC,31,Eastbound,21525,34th St & Lancaster Av,39.957443,-75.191223,4,11,1,8,3,3
-8366722.27765413,4859269.66446154,3991,Bus,APC,23,Southbound,16130,12th St & Arch St,39.954067,-75.159545,13,215,4,164,5,107
-8370067.76231094,4859487.35107764,3992,Bus,APC,31,Eastbound,21526,Market St & 33rd St,39.955566,-75.189598,9,15,8,8,2,5
-8366805.54463324,4858751.67953607,3993,Bus,APC,23,Southbound,16131,12th St & Chestnut St,39.9505,-75.160293,5,180,2,117,2,72
-8369929.28086439,4859463.53456432,3994,Bus,APC,31,Eastbound,21527,Market St & 32nd St,39.955402,-75.188354,3,4,0,2,1,1
-8366842.05742622,4858528.9267332,3995,Bus,APC,23,Southbound,16132,12th St & Walnut St,39.948966,-75.160621,4,170,10,104,3,88
-8369604.89586822,4859412.5616088,3996,Bus,APC,31,Eastbound,21528,Market St & 31st St,39.955051,-75.18544,3,5,1,8,1,3
-8369170.86117362,4859339.95101282,3997,Bus,APC,31,Eastbound,21529,Market St & Schuylkill Av,39.954551,-75.181541,21,21,6,10,3,4
-8372585.02995625,4860764.95836919,3998,Bus,APC,31,Eastbound,26066,Fairmount Av & 45th St,39.964363,-75.212211,10,18,9,9,4,7
-8376262.4693346,4861647.48494372,3999,Bus,APC,31,Eastbound,30193,63rd St & Girard Av,39.970439,-75.245246,40,35,24,19,5,11
-8367388.97008449,4858940.02136397,4000,Bus,APC,31,Eastbound,30828,15th St & Ranstead St,39.951797,-75.165534,0,134,0,81,0,51
-8365747.34155376,4863856.46924463,4001,Bus,APC,23,Southbound,16369,Susquehanna Av & 11th St,39.985645,-75.150787,7,13,7,7,3,7
-8376404.29036587,4860502.8009214,4002,Bus,APC,31,Eastbound,31042,Market St & 63rd St - FS,39.962558,-75.24652,15,139,14,77,6,38
-8366651.81241646,4858473.02150101,4003,Bus,APC,23,Southbound,16843,11th St & Walnut St,39.948581,-75.158912,23,41,9,16,22,36
-8376178.42311905,4860466.20109699,4004,Bus,APC,31,Eastbound,31043,Market St & 62nd St - FS,39.962306,-75.244491,17,7,7,2,5,1
-8366614.40906755,4858694.03051541,4005,Bus,APC,23,Southbound,16844,11th St & Chestnut St,39.950103,-75.158576,52,19,35,11,29,3
-8375963.57650182,4860429.74664406,4006,Bus,APC,31,Eastbound,31044,Market St & 61st St - FS,39.962055,-75.242561,2,6,3,3,1,1
-8369256.68850102,4872618.65758947,4007,Bus,APC,23,Southbound,18582,Germantown Av & Johnson St,40.045928,-75.182312,60,19,45,19,35,12
-8375523.6418742,4860362.06662018,4008,Bus,APC,31,Eastbound,31045,Market St & 59th St - FS,39.961589,-75.238609,17,7,5,3,5,2
-8372149.32546928,4877242.19203718,4009,Bus,APC,23,Southbound,21222,Chestnut Hill Loop,40.077716,-75.208297,180,0,130,0,91,0
-8375302.78400447,4860325.03160925,4010,Bus,APC,31,Eastbound,31046,Market St & 58th St - FS,39.961334,-75.236625,15,11,4,4,2,4
-8365791.5353916,4867415.17940241,4011,Bus,APC,23,Southbound,21224,Germantown Av & Broad St,40.010135,-75.151184,27,413,14,246,11,203
-8375088.82794317,4860289.01337815,4012,Bus,APC,31,Eastbound,31047,Market St & 57th St - FS,39.961086,-75.234703,12,8,9,6,7,8
-8370949.30135853,4875792.7055568,4013,Bus,APC,23,Southbound,30860,Germantown Av & Mermaid Ln,40.067752,-75.197517,89,11,76,7,47,4
-8374633.53122582,4860219.73674448,4014,Bus,APC,31,Eastbound,31141,Market St & 55th St - FS,39.960609,-75.230613,5,8,5,5,8,2
-8365766.04322821,4867308.79193518,4015,Bus,APC,23,Southbound,31613,Germantown Av & Erie Av,40.009403,-75.150955,182,323,131,207,91,160
-8374197.04750242,4860148.86303657,4016,Bus,APC,31,Eastbound,31142,Market St & 53rd St - FS,39.960121,-75.226692,9,8,4,5,1,8
-8366579.67738642,4858911.70451563,4017,Bus,APC,23,Southbound,32331,11th St & Market St,39.951602,-75.158264,0,140,0,105,0,63
-8373758.78266717,4860075.66613147,4018,Bus,APC,31,Eastbound,31143,Market St & 51st St - FS,39.959617,-75.222755,16,8,8,5,5,1
-8359067.61550871,4873855.78129806,4019,Bus,APC,24,Northbound,375,Rising Sun Av & Knorr St,40.054435,-75.090782,4,11,7,11,3,8
-8373534.58521271,4860040.22972837,4020,Bus,APC,31,Eastbound,31144,Market St & 50th St - FS,39.959373,-75.220741,12,10,3,6,2,2
-8358757.59072685,4871261.44566999,4021,Bus,APC,24,Northbound,389,Oxford Av & Summerdale Av - FS,40.036594,-75.087997,10,7,6,2,4,2
-8373329.86866914,4860005.81006446,4022,Bus,APC,31,Eastbound,31145,Market St & 49th St - FS,39.959136,-75.218902,17,28,14,24,7,8
-8358419.51343331,4876978.58036537,4023,Bus,APC,24,Northbound,467,Oxford Av & Loney St,40.075904,-75.08496,7,21,3,15,3,12
-8373097.99016982,4859967.6145433,4024,Bus,APC,31,Eastbound,31146,Market St & 48th St - FS,39.958873,-75.216819,18,16,3,8,4,7
-8356951.98858618,4883549.28726691,4025,Bus,APC,24,Northbound,470,Old Welsh Rd Gloria Dei Towers,40.121055,-75.071777,0,11,0,11,0,8
-8372771.93538128,4859969.938221,4026,Bus,APC,31,Eastbound,31722,46th St & Market St - FS,39.958889,-75.21389,54,49,32,29,25,13
-8353829.9221474,4890882.90473467,4027,Bus,APC,24,Northbound,471,Knowles Av & 2nd St Pk,40.171413,-75.043731,0,4,0,1,0,0
-8377595.07495889,4862177.82295926,4028,Bus,APC,31,Westbound,560,Lansdowne Av & Haverford Av,39.97409,-75.257217,6,7,4,2,3,2
-8358989.46922617,4875464.84029108,4029,Bus,APC,24,Northbound,1029,Central Av & Cottman Av - FS,40.065498,-75.09008,5,1,3,4,2,3
-8379108.46343622,4862828.90935205,4030,Bus,APC,31,Westbound,563,76th St & City Av - FS,39.978572,-75.270812,0,54,0,33,0,26
-8357912.56447224,4881799.03998646,4031,Bus,APC,24,Northbound,1117,Huntingdon Pk & Holy Redeemer Hosp - FS,40.109031,-75.080406,0,0,0,0,0,0
-8370009.09693929,4859495.0478899,4032,Bus,APC,31,Westbound,573,Market St & 33rd St,39.955619,-75.189071,58,18,38,14,22,5
-8358933.36420281,4874033.356924,4033,Bus,APC,24,Northbound,15869,Rising Sun Av & Longshore Av,40.055656,-75.089576,6,14,1,15,3,14
-8371507.23464638,4860894.51463276,4034,Bus,APC,31,Westbound,574,Fairmount Av & 40th St,39.965255,-75.202529,12,25,11,10,5,12
-8358798.33366048,4874207.59064682,4035,Bus,APC,24,Northbound,15870,Rising Sun Av & Tyson Av,40.056854,-75.088363,2,4,3,7,1,2
-8372786.2955956,4859975.89264759,4036,Bus,APC,31,Westbound,575,46th St & Market St,39.95893,-75.214019,68,56,35,33,15,25
-8358525.71222753,4874569.30265439,4037,Bus,APC,24,Northbound,15872,Rising Sun Av & Saint Vincent St,40.059341,-75.085914,3,11,3,6,1,7
-8376214.93591203,4861835.88170114,4038,Bus,APC,31,Westbound,577,63rd St & Haverford Av,39.971736,-75.244819,32,44,17,20,12,13
-8358340.58791433,4874926.66439347,4039,Bus,APC,24,Northbound,17697,Cottman Av & Rising Sun Av - FS,40.061798,-75.084251,26,24,12,20,15,17
-8374901.92251812,4860299.4702705,4040,Bus,APC,31,Westbound,1396,Market St & 56th St - FS,39.961158,-75.233024,72,90,37,52,28,35
-8358913.88329192,4875362.14825524,4041,Bus,APC,24,Northbound,17700,Cottman Av & Ryers Av,40.064792,-75.089401,6,4,4,3,1,1
-8375127.90108443,4860336.06948041,4042,Bus,APC,31,Westbound,1398,Market St & 57th St - FS,39.96141,-75.235054,12,16,11,9,8,3
-8357654.3032536,4869236.15163585,4043,Bus,APC,24,Northbound,21961,Frankford Transit Center - Rt 24,40.022663,-75.078086,345,0,239,0,201,0
-8375343.52693811,4860371.50693918,4044,Bus,APC,31,Westbound,1399,Market St & 58th St - FS,39.961654,-75.236991,9,20,5,6,3,5
-8357425.87565849,4882130.02609905,4045,Bus,APC,24,Northbound,22410,Huntingdon Pk & Meadowbrook Dr,40.111305,-75.076034,0,2,0,1,0,1
-8375562.71501547,4860408.10641459,4046,Bus,APC,31,Westbound,1400,Market St & 59th St - FS,39.961906,-75.23896,10,23,4,10,2,4
-8358587.7171839,4875115.74989182,4047,Bus,APC,24,Northbound,22808,Cottman Av & Rockwell Av,40.063098,-75.086471,6,9,3,9,2,4
-8368241.67738396,4859248.02675973,4048,Bus,APC,31,Westbound,2821,20th St & Market St,39.953918,-75.173194,53,7,25,2,17,4
-8358823.82582387,4871457.73116628,4049,Bus,APC,24,Northbound,22845,Oxford Av & Langdon St,40.037944,-75.088592,7,4,5,3,2,4
-8367669.27256231,4859268.50270454,4050,Bus,APC,31,Westbound,8936,JFK Blvd & 17th St,39.954059,-75.168052,63,8,30,3,15,0
-8358811.13540192,4871639.18965952,4051,Bus,APC,24,Northbound,22846,Oxford Av & Benner St - FS,40.039192,-75.088478,1,9,1,4,2,7
-8367838.25554933,4859296.23969001,4052,Bus,APC,31,Westbound,8938,JFK Blvd & 18th St,39.95425,-75.16957,36,6,15,1,13,0
-8358786.42247496,4871990.77494138,4053,Bus,APC,24,Northbound,22847,Oxford Av & Devereaux Av,40.04161,-75.088256,13,6,4,8,6,4
-8368020.93083372,4859326.73594145,4054,Bus,APC,31,Westbound,8939,JFK Blvd & 19th St,39.95446,-75.171211,42,4,20,2,10,1
-8358576.69655431,4877320.46219536,4055,Bus,APC,24,Northbound,23534,Huntingdon Pk & Burholme Av,40.078254,-75.086372,7,5,5,3,8,6
-8377355.5154147,4862212.2501531,4056,Bus,APC,31,Westbound,9269,Lansdowne Av & 68th St,39.974327,-75.255065,2,14,3,2,3,2
-8358856.1084762,4877640.67796306,4057,Bus,APC,24,Northbound,23536,Huntingdon Pk & Jarrett Av,40.080455,-75.088882,3,0,0,1,0,2
-8368609.47698155,4859269.66446154,4058,Bus,APC,31,Westbound,10281,Market St & 22nd St,39.954067,-75.176498,79,20,49,11,34,1
-8358972.43734408,4877770.01838878,4059,Bus,APC,24,Northbound,23537,Huntingdon Pk & Sylvania Av,40.081344,-75.089927,1,5,0,1,2,1
-8367302.36352065,4859209.25327775,4060,Bus,APC,31,Westbound,17842,JFK Blvd & 15th St,39.953651,-75.164756,173,5,93,3,58,3
-8359134.62984216,4877951.01052597,4061,Bus,APC,24,Northbound,23539,Huntingdon Pk & Central Av,40.082588,-75.091384,0,7,0,3,0,5
-8369393.38883571,4859395.4254603,4062,Bus,APC,31,Westbound,19025,Market St & 30th St - FS,39.954933,-75.18354,15,11,7,7,10,3
-8359255.30017018,4878084.71986381,4063,Bus,APC,24,Northbound,23540,Huntingdon Pk & Penn Av,40.083507,-75.092468,0,2,0,2,1,2
-8373982.0895657,4860149.87966405,4064,Bus,APC,31,Westbound,19028,Market St & 52nd St,39.960128,-75.224761,107,96,77,66,39,31
-8359357.15750426,4878263.38978322,4065,Bus,APC,24,Northbound,23541,Huntingdon Pk & Shady Ln,40.084735,-75.093383,0,3,0,4,4,2
-8375782.68232928,4860444.70602489,4066,Bus,APC,31,Westbound,19029,Market St & 60th St - FS,39.962158,-75.240936,67,62,41,47,31,26
-8359386.8798083,4878554.24453411,4067,Bus,APC,24,Northbound,23542,Huntingdon Pk & Berkley Av - FS,40.086734,-75.09365,0,21,0,17,0,27
-8377785.31996865,4862176.66086198,4068,Bus,APC,31,Westbound,19491,Haverford Av & Lansdowne Av - FS,39.974082,-75.258926,9,4,4,3,3,2
-8359387.77036423,4878634.70761172,4069,Bus,APC,24,Northbound,23543,Huntingdon Pk & Pasadena Av - FS,40.087287,-75.093658,5,13,3,11,2,13
-8378051.15091267,4862315.82297928,4070,Bus,APC,31,Westbound,19492,Haverford Av & Rhoads St,39.97504,-75.261314,7,36,6,25,5,17
-8359395.45140909,4878803.49304472,4071,Bus,APC,24,Northbound,23544,Huntingdon Pk & Montgomery Av,40.088447,-75.093727,1,0,1,1,0,1
-8378254.97690031,4862437.11931773,4072,Bus,APC,31,Westbound,19494,Haverford Av & Malvern Av - FS,39.975875,-75.263145,3,31,1,14,2,13
-8358766.05100815,4870044.56231215,4073,Bus,APC,24,Northbound,23592,Pratt St & Castor Av,40.028224,-75.088073,6,1,4,2,3,1
-8378347.59471665,4862504.81348748,4074,Bus,APC,31,Westbound,19495,Haverford Av & Woodbine Av,39.976341,-75.263977,0,14,1,11,0,8
-8357994.0503395,4869480.0779999,4075,Bus,APC,24,Northbound,23594,Pratt St & Saul St,40.024341,-75.081138,4,0,6,0,3,0
-8378509.78721474,4862636.13568243,4076,Bus,APC,31,Westbound,19496,Haverford Av & Brookhaven Rd,39.977245,-75.265434,1,21,2,9,1,8
-8358151.2334605,4869597.10082251,4077,Bus,APC,24,Northbound,23595,Pratt St & Oakland St,40.025146,-75.08255,8,0,7,1,4,0
-8367186.9252087,4858887.45374046,4078,Bus,APC,31,Westbound,20414,Broad St & S Penn Square,39.951435,-75.163719,63,1,32,1,25,2
-8358383.89119626,4869765.15091842,4079,Bus,APC,24,Northbound,23596,Pratt St & Oxford Av,40.026302,-75.08464,14,3,6,4,8,3
-8377190.76256833,4862236.50904914,4080,Bus,APC,31,Westbound,20584,Lansdowne Av & 67th St,39.974494,-75.253585,7,20,7,14,1,10
-8358523.15187924,4869867.20349097,4081,Bus,APC,24,Northbound,23597,Pratt St & Large St,40.027004,-75.085891,2,3,2,0,0,1
-8367046.77396979,4859083.49463627,4082,Bus,APC,31,Westbound,20968,Juniper St & Commerce St,39.952785,-75.16246,50,2,32,3,18,0
-8358645.49199962,4869954.28336828,4083,Bus,APC,24,Northbound,23598,Pratt St & Rutland St,40.027603,-75.08699,2,3,1,1,2,1
-8368929.63183706,4859322.81498959,4084,Bus,APC,31,Westbound,21536,Market St & 24th St - MBFS,39.954433,-75.179374,8,4,2,1,1,0
-8358887.50057261,4870132.8067762,4085,Bus,APC,24,Northbound,23599,Pratt St & Roosevelt Blvd,40.028831,-75.089164,17,6,8,3,8,4
-8370005.75735457,4859767.63506818,4086,Bus,APC,31,Westbound,21537,33rd St & Arch St,39.957496,-75.189041,2,2,1,2,0,0
-8358992.8088109,4870207.0955582,4087,Bus,APC,24,Northbound,23600,Pratt St & Roosevelt Blvd  - FS,40.029342,-75.09011,4,6,3,5,6,3
-8370015.88742823,4859944.95871423,4088,Bus,APC,31,Westbound,21538,33rd St & Race St,39.958717,-75.189132,1,10,2,5,2,3
-8359141.4203311,4870313.07797371,4089,Bus,APC,24,Northbound,23601,Pratt St & Loretto Av,40.030071,-75.091445,7,11,6,9,5,8
-8370040.48903569,4860173.26212482,4090,Bus,APC,31,Westbound,21539,33rd St & Powelton Av,39.960289,-75.189353,4,8,0,4,1,4
-8359301.1638004,4870427.78449816,4091,Bus,APC,24,Northbound,23602,Pratt St & Summerdale Av,40.03086,-75.09288,10,12,4,7,4,5
-8370102.49399206,4860366.56892504,4092,Bus,APC,31,Westbound,21540,Baring St & 33rd St - FS,39.96162,-75.18991,1,23,3,17,0,10
-8370224.83411244,4860349.86683662,4093,Bus,APC,31,Westbound,21541,Baring St & 34th St,39.961505,-75.191009,4,8,1,3,0,2
-8359185.61416895,4870602.53640531,4094,Bus,APC,24,Northbound,23603,Summerdale Av & Bridge St,40.032062,-75.091842,7,25,2,13,3,20
-8370399.82835197,4860327.21013548,4095,Bus,APC,31,Westbound,21543,Baring St & 35th St,39.961349,-75.192581,6,15,2,11,1,4
